% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.644	1	3	65	5	2	28	277	0
0.644	1	4	65	5	3	28	277	0
0.644	1	9	65	5	4	28	277	0
0.644	1	7	65	5	9	28	277	0
0.644	1	2	65	5	10	28	277	0
0.645	1	10	65	6	11	28	277	0
0.645	1	1	65	6	12	28	277	0
0.645	1	5	65	6	15	28	277	0
0.645	1	8	65	6	16	28	277	0
0.645	1	6	65	6	1	28	277	0
0.645	1	3	65	6	2	28	277	0
0.645	1	4	65	6	3	28	277	0
0.645	1	9	65	6	4	28	277	0
0.646	1	7	65	7	9	28	277	0
0.646	1	2	65	7	10	28	277	0
0.646	1	10	65	7	11	28	277	0
0.646	1	1	65	7	12	28	277	0
0.646	1	5	65	7	15	28	277	0
0.646	1	8	65	7	16	28	277	0
0.646	1	6	65	7	1	28	277	0
0.646	1	3	65	7	2	28	277	0
0.647	1	4	65	8	3	28	277	0
0.647	1	9	65	8	4	28	277	0
0.647	1	7	65	8	9	28	277	0
0.647	1	2	65	8	10	28	277	0
0.647	1	10	65	8	11	28	277	0
0.647	1	1	65	8	12	28	277	0
0.647	1	5	65	8	15	28	277	0
0.647	1	8	65	8	16	28	277	0
0.648	1	6	65	9	1	28	277	0
0.648	1	3	65	9	2	28	277	0
0.648	1	4	65	9	3	28	277	0
0.648	1	9	65	9	4	28	277	0
0.648	1	7	65	9	9	28	277	0
0.648	1	2	65	9	10	28	277	0
0.648	1	10	65	9	11	28	277	0
0.648	1	1	65	9	12	28	277	0
0.649	1	5	65	10	15	28	277	0
0.649	1	8	65	10	16	28	277	0
0.649	1	6	65	10	1	28	277	0
0.649	1	3	65	10	2	28	277	0
0.649	1	4	65	10	3	28	277	0
0.649	1	9	65	10	4	28	277	0
0.649	1	7	65	10	9	28	277	0
0.649	1	2	65	10	10	28	277	0
0.65	1	10	66	1	11	28	277	0
0.65	1	1	66	1	12	28	277	0
0.65	1	5	66	1	15	28	277	0
0.65	1	8	66	1	16	28	277	0
0.65	1	6	66	1	1	28	277	0
0.65	1	3	66	1	2	28	277	0
0.65	1	4	66	1	3	28	277	0
0.65	1	9	66	1	4	28	277	0
0.651	1	7	66	2	9	28	277	0
0.651	1	2	66	2	10	28	277	0
0.651	1	10	66	2	11	28	277	0
0.651	1	1	66	2	12	28	277	0
0.651	1	5	66	2	15	28	277	0
0.651	1	8	66	2	16	28	277	0
0.651	1	6	66	2	1	28	277	0
0.651	1	3	66	2	2	28	277	0
0.652	1	4	66	3	3	28	277	0
0.652	1	9	66	3	4	28	277	0
0.652	1	7	66	3	9	28	277	0
0.652	1	2	66	3	10	28	277	0
0.652	1	10	66	3	11	28	277	0
0.652	1	1	66	3	12	28	277	0
0.652	1	5	66	3	15	28	277	0
0.652	1	8	66	3	16	28	277	0
0.653	1	6	66	4	1	28	277	0
0.653	1	3	66	4	2	28	277	0
0.653	1	4	66	4	3	28	277	0
0.653	1	9	66	4	4	28	277	0
0.653	1	7	66	4	9	28	277	0
0.653	1	2	66	4	10	28	277	0
0.653	1	10	66	4	11	28	277	0
0.653	1	1	66	4	12	28	277	0
0.654	1	5	66	5	15	28	277	0
0.654	1	8	66	5	16	28	277	0
0.654	1	6	66	5	1	28	277	0
0.654	1	3	66	5	2	28	277	0
0.654	1	4	66	5	3	28	277	0
0.654	1	9	66	5	4	28	277	0
0.654	1	7	66	5	9	28	277	0
0.654	1	2	66	5	10	28	277	0
0.655	1	10	66	6	11	28	277	0
0.655	1	1	66	6	12	28	277	0
0.655	1	5	66	6	15	28	277	0
0.655	1	8	66	6	16	28	277	0
0.655	1	6	66	6	1	28	277	0
0.655	1	3	66	6	2	28	277	0
0.655	1	4	66	6	3	28	277	0
0.655	1	9	66	6	4	28	277	0
0.656	1	7	66	7	9	28	277	0
0.656	1	2	66	7	10	28	277	0
0.656	1	10	66	7	11	28	277	0
0.656	1	1	66	7	12	28	277	0
0.656	1	5	66	7	15	28	277	0
0.656	1	8	66	7	16	28	277	0
0.656	1	6	66	7	1	28	277	0
0.656	1	3	66	7	2	28	277	0
0.657	1	4	66	8	3	28	277	0
0.657	1	9	66	8	4	28	277	0
0.657	1	7	66	8	9	28	277	0
0.657	1	2	66	8	10	28	277	0
0.657	1	10	66	8	11	28	277	0
0.657	1	1	66	8	12	28	277	0
0.657	1	5	66	8	15	28	277	0
0.657	1	8	66	8	16	28	277	0
0.658	1	6	66	9	1	28	277	0
0.658	1	3	66	9	2	28	277	0
0.658	1	4	66	9	3	28	277	0
0.658	1	9	66	9	4	28	277	0
0.658	1	7	66	9	9	28	277	0
0.658	1	2	66	9	10	28	277	0
0.658	1	10	66	9	11	28	277	0
0.658	1	1	66	9	12	28	277	0
0.659	1	5	66	10	15	28	277	0
0.659	1	8	66	10	16	28	277	0
0.659	1	6	66	10	1	28	277	0
0.659	1	3	66	10	2	28	277	0
0.659	1	4	66	10	3	28	277	0
0.659	1	9	66	10	4	28	277	0
0.659	1	7	66	10	9	28	277	0
0.659	1	2	66	10	10	28	277	0
0.66	1	10	67	1	11	28	277	0
0.66	1	1	67	1	12	28	277	0
0.66	1	5	67	1	15	28	277	0
0.66	1	8	67	1	16	28	277	0
0.66	1	6	67	1	1	28	277	0
0.66	1	3	67	1	2	28	277	0
0.66	1	4	67	1	3	28	277	0
0.66	1	9	67	1	4	28	277	0
0.661	1	7	67	2	9	28	277	0
0.661	1	2	67	2	10	28	277	0
0.661	1	10	67	2	11	28	277	0
0.661	1	1	67	2	12	28	277	0
0.661	1	5	67	2	15	28	277	0
0.661	1	8	67	2	16	28	277	0
0.661	1	6	67	2	1	28	277	0
0.661	1	3	67	2	2	28	277	0
0.662	1	4	67	3	3	28	277	0
0.662	1	9	67	3	4	28	277	0
0.662	1	7	67	3	9	28	277	0
0.662	1	2	67	3	10	28	277	0
0.662	1	10	67	3	11	28	277	0
0.662	1	1	67	3	12	28	277	0
0.662	1	5	67	3	15	28	277	0
0.662	1	8	67	3	16	28	277	0
0.663	1	6	67	4	1	28	277	0
0.663	1	3	67	4	2	28	277	0
0.663	1	4	67	4	3	28	277	0
0.663	1	9	67	4	4	28	277	0
0.663	1	7	67	4	9	28	277	0
0.663	1	2	67	4	10	28	277	0
0.663	1	10	67	4	11	28	277	0
0.663	1	1	67	4	12	28	277	0
0.664	1	5	67	5	15	28	277	0
0.664	1	8	67	5	16	28	277	0
0.664	1	6	67	5	1	28	277	0
0.664	1	3	67	5	2	28	277	0
0.664	1	4	67	5	3	28	277	0
0.664	1	9	67	5	4	28	277	0
0.664	1	7	67	5	9	28	277	0
0.664	1	2	67	5	10	28	277	0
0.665	1	10	67	6	11	28	277	0
0.665	1	1	67	6	12	28	277	0
0.665	1	5	67	6	15	28	277	0
0.665	1	8	67	6	16	28	277	0
0.665	1	6	67	6	1	28	277	0
0.665	1	3	67	6	2	28	277	0
0.665	1	4	67	6	3	28	277	0
0.665	1	9	67	6	4	28	277	0
0.666	1	7	67	7	9	28	277	0
0.666	1	2	67	7	10	28	277	0
0.666	1	10	67	7	11	28	277	0
0.666	1	1	67	7	12	28	277	0
0.666	1	5	67	7	15	28	277	0
0.666	1	8	67	7	16	28	277	0
0.666	1	6	67	7	1	28	277	0
0.666	1	3	67	7	2	28	277	0
0.667	1	4	67	8	3	28	277	0
0.667	1	9	67	8	4	28	277	0
0.667	1	7	67	8	9	28	277	0
0.667	1	2	67	8	10	28	277	0
0.667	1	10	67	8	11	28	277	0
0.667	1	1	67	8	12	28	277	0
0.667	1	5	67	8	15	28	277	0
0.667	1	8	67	8	16	28	277	0
0.668	1	6	67	9	1	28	277	0
0.668	1	3	67	9	2	28	277	0
0.668	1	4	67	9	3	28	277	0
0.668	1	9	67	9	4	28	277	0
0.668	1	7	67	9	9	28	277	0
0.668	1	2	67	9	10	28	277	0
0.668	1	10	67	9	11	28	277	0
0.668	1	1	67	9	12	28	277	0
0.669	1	5	67	10	15	28	277	0
0.669	1	8	67	10	16	28	277	0
0.669	1	6	67	10	1	28	277	0
0.669	1	3	67	10	2	28	277	0
0.669	1	4	67	10	3	28	277	0
0.669	1	9	67	10	4	28	277	0
0.669	1	7	67	10	9	28	277	0
0.669	1	2	67	10	10	28	277	0
0.67	1	10	68	1	11	28	277	0
0.67	1	1	68	1	12	28	277	0
0.67	1	5	68	1	15	28	277	0
0.67	1	8	68	1	16	28	277	0
0.67	1	6	68	1	1	28	277	0
0.67	1	3	68	1	2	28	277	0
0.67	1	4	68	1	3	28	277	0
0.67	1	9	68	1	4	28	277	0
0.671	1	7	68	2	9	28	277	0
0.671	1	2	68	2	10	28	277	0
0.671	1	10	68	2	11	28	277	0
0.671	1	1	68	2	12	28	277	0
0.671	1	5	68	2	15	28	277	0
0.671	1	8	68	2	16	28	277	0
0.671	1	6	68	2	1	28	277	0
0.671	1	3	68	2	2	28	277	0
0.672	1	4	68	3	3	28	277	0
0.672	1	9	68	3	4	28	277	0
0.672	1	7	68	3	9	28	277	0
0.672	1	2	68	3	10	28	277	0
0.672	1	10	68	3	11	28	277	0
0.672	1	1	68	3	12	28	277	0
0.672	1	5	68	3	15	28	277	0
0.672	1	8	68	3	16	28	277	0
0.673	1	6	68	4	1	28	277	0
0.673	1	3	68	4	2	28	277	0
0.673	1	4	68	4	3	28	277	0
0.673	1	9	68	4	4	28	277	0
0.673	1	7	68	4	9	28	277	0
0.673	1	2	68	4	10	28	277	0
0.673	1	10	68	4	11	28	277	0
0.673	1	1	68	4	12	28	277	0
0.674	1	5	68	5	15	28	277	0
0.674	1	8	68	5	16	28	277	0
0.674	1	6	68	5	1	28	277	0
0.674	1	3	68	5	2	28	277	0
0.674	1	4	68	5	3	28	277	0
0.674	1	9	68	5	4	28	277	0
0.674	1	7	68	5	9	28	277	0
0.674	1	2	68	5	10	28	277	0
0.675	1	10	68	6	11	28	277	0
0.675	1	1	68	6	12	28	277	0
0.675	1	5	68	6	15	28	277	0
0.675	1	8	68	6	16	28	277	0
0.675	1	6	68	6	1	28	277	0
0.675	1	3	68	6	2	28	277	0
0.675	1	4	68	6	3	28	277	0
0.675	1	9	68	6	4	28	277	0
0.676	1	7	68	7	9	28	277	0
0.676	1	2	68	7	10	28	277	0
0.676	1	10	68	7	11	28	277	0
0.676	1	1	68	7	12	28	277	0
0.676	1	5	68	7	15	28	277	0
0.676	1	8	68	7	16	28	277	0
0.676	1	6	68	7	1	28	277	0
0.676	1	3	68	7	2	28	277	0
0.677	1	4	68	8	3	28	277	0
0.677	1	9	68	8	4	28	277	0
0.677	1	7	68	8	9	28	277	0
0.677	1	2	68	8	10	28	277	0
0.677	1	10	68	8	11	28	277	0
0.677	1	1	68	8	12	28	277	0
0.677	1	5	68	8	15	28	277	0
0.677	1	8	68	8	16	28	277	0
0.678	1	6	68	9	1	28	277	0
0.678	1	3	68	9	2	28	277	0
0.678	1	4	68	9	3	28	277	0
0.678	1	9	68	9	4	28	277	0
0.678	1	7	68	9	9	28	277	0
0.678	1	2	68	9	10	28	277	0
0.678	1	10	68	9	11	28	277	0
0.678	1	1	68	9	12	28	277	0
0.679	1	5	68	10	15	28	277	0
0.679	1	8	68	10	16	28	277	0
0.679	1	6	68	10	1	28	277	0
0.679	1	3	68	10	2	28	277	0
0.679	1	4	68	10	3	28	277	0
0.679	1	9	68	10	4	28	277	0
0.679	1	7	68	10	9	28	277	0
0.679	1	2	68	10	10	28	277	0
0.68	1	10	69	1	11	28	277	0
0.68	1	1	69	1	12	28	277	0
0.68	1	5	69	1	15	28	277	0
0.68	1	8	69	1	16	28	277	0
0.68	1	6	69	1	1	28	277	0
0.68	1	3	69	1	2	28	277	0
0.68	1	4	69	1	3	28	277	0
0.68	1	9	69	1	4	28	277	0
0.681	1	7	69	2	9	28	277	0
0.681	1	2	69	2	10	28	277	0
0.681	1	10	69	2	11	28	277	0
0.681	1	1	69	2	12	28	277	0
0.681	1	5	69	2	15	28	277	0
0.681	1	8	69	2	16	28	277	0
0.681	1	6	69	2	1	28	277	0
0.681	1	3	69	2	2	28	277	0
0.682	1	4	69	3	3	28	277	0
0.682	1	9	69	3	4	28	277	0
0.682	1	7	69	3	9	28	277	0
0.682	1	2	69	3	10	28	277	0
0.682	1	10	69	3	11	28	277	0
0.682	1	1	69	3	12	28	277	0
0.682	1	5	69	3	15	28	277	0
0.682	1	8	69	3	16	28	277	0
0.683	1	6	69	4	1	28	277	0
0.683	1	3	69	4	2	28	277	0
0.683	1	4	69	4	3	28	277	0
0.683	1	9	69	4	4	28	277	0
0.683	1	7	69	4	9	28	277	0
0.683	1	2	69	4	10	28	277	0
0.683	1	10	69	4	11	28	277	0
0.683	1	1	69	4	12	28	277	0
0.684	1	5	69	5	15	28	277	0
0.684	1	8	69	5	16	28	277	0
0.684	1	6	69	5	1	28	277	0
0.684	1	3	69	5	2	28	277	0
0.684	1	4	69	5	3	28	277	0
0.684	1	9	69	5	4	28	277	0
0.684	1	7	69	5	9	28	277	0
0.684	1	2	69	5	10	28	277	0
0.685	1	10	69	6	11	28	277	0
0.685	1	1	69	6	12	28	277	0
0.685	1	5	69	6	15	28	277	0
0.685	1	8	69	6	16	28	277	0
0.685	1	6	69	6	1	28	277	0
0.685	1	3	69	6	2	28	277	0
0.685	1	4	69	6	3	28	277	0
0.685	1	9	69	6	4	28	277	0
0.686	1	7	69	7	9	28	277	0
0.686	1	2	69	7	10	28	277	0
0.686	1	10	69	7	11	28	277	0
0.686	1	1	69	7	12	28	277	0
0.686	1	5	69	7	15	28	277	0
0.686	1	8	69	7	16	28	277	0
0.686	1	6	69	7	1	28	277	0
0.686	1	3	69	7	2	28	277	0
0.687	1	4	69	8	3	28	277	0
0.687	1	9	69	8	4	28	277	0
0.687	1	7	69	8	9	28	277	0
0.687	1	2	69	8	10	28	277	0
0.687	1	10	69	8	11	28	277	0
0.687	1	1	69	8	12	28	277	0
0.687	1	5	69	8	15	28	277	0
0.687	1	8	69	8	16	28	277	0
0.688	1	6	69	9	1	28	277	0
0.688	1	3	69	9	2	28	277	0
0.688	1	4	69	9	3	28	277	0
0.688	1	9	69	9	4	28	277	0
0.688	1	7	69	9	9	28	277	0
0.688	1	2	69	9	10	28	277	0
0.688	1	10	69	9	11	28	277	0
0.688	1	1	69	9	12	28	277	0
0.689	1	5	69	10	15	28	277	0
0.689	1	8	69	10	16	28	277	0
0.689	1	6	69	10	1	28	277	0
0.689	1	3	69	10	2	28	277	0
0.689	1	4	69	10	3	28	277	0
0.689	1	9	69	10	4	28	277	0
0.689	1	7	69	10	9	28	277	0
0.689	1	2	69	10	10	28	277	0
0.69	1	10	70	1	11	28	277	0
0.69	1	1	70	1	12	28	277	0
0.69	1	5	70	1	15	28	277	0
0.69	1	8	70	1	16	28	277	0
0.69	1	6	70	1	1	28	277	0
0.69	1	3	70	1	2	28	277	0
0.69	1	4	70	1	3	28	277	0
0.69	1	9	70	1	4	28	277	0
0.691	1	7	70	2	9	28	277	0
0.691	1	2	70	2	10	28	277	0
0.691	1	10	70	2	11	28	277	0
0.691	1	1	70	2	12	28	277	0
0.691	1	5	70	2	15	28	277	0
0.691	1	8	70	2	16	28	277	0
0.691	1	6	70	2	1	28	277	0
0.691	1	3	70	2	2	28	277	0
0.692	1	4	70	3	3	28	277	0
0.692	1	9	70	3	4	28	277	0
0.692	1	7	70	3	9	28	277	0
0.692	1	2	70	3	10	28	277	0
0.692	1	10	70	3	11	28	277	0
0.692	1	1	70	3	12	28	277	0
0.692	1	5	70	3	15	28	277	0
0.692	1	8	70	3	16	28	277	0
0.693	1	6	70	4	1	28	277	0
0.693	1	3	70	4	2	28	277	0
0.693	1	4	70	4	3	28	277	0
0.693	1	9	70	4	4	28	277	0
0.693	1	7	70	4	9	28	277	0
0.693	1	2	70	4	10	28	277	0
0.693	1	10	70	4	11	28	277	0
0.693	1	1	70	4	12	28	277	0
0.694	1	5	70	5	15	28	277	0
0.694	1	8	70	5	16	28	277	0
0.694	1	6	70	5	1	28	277	0
0.694	1	3	70	5	2	28	277	0
0.694	1	4	70	5	3	28	277	0
0.694	1	9	70	5	4	28	277	0
0.694	1	7	70	5	9	28	277	0
0.694	1	2	70	5	10	28	277	0
0.695	1	10	70	6	11	28	277	0
0.695	1	1	70	6	12	28	277	0
0.695	1	5	70	6	15	28	277	0
0.695	1	8	70	6	16	28	277	0
0.695	1	6	70	6	1	28	277	0
0.695	1	3	70	6	2	28	277	0
0.695	1	4	70	6	3	28	277	0
0.695	1	9	70	6	4	28	277	0
0.696	1	7	70	7	9	28	277	0
0.696	1	2	70	7	10	28	277	0
0.696	1	10	70	7	11	28	277	0
0.696	1	1	70	7	12	28	277	0
0.696	1	5	70	7	15	28	277	0
0.696	1	8	70	7	16	28	277	0
0.696	1	6	70	7	1	28	277	0
0.696	1	3	70	7	2	28	277	0
0.697	1	4	70	8	3	28	277	0
0.697	1	9	70	8	4	28	277	0
0.697	1	7	70	8	9	28	277	0
0.697	1	2	70	8	10	28	277	0
0.697	1	10	70	8	11	28	277	0
0.697	1	1	70	8	12	28	277	0
0.697	1	5	70	8	15	28	277	0
0.697	1	8	70	8	16	28	277	0
0.698	1	6	70	9	1	28	277	0
0.698	1	3	70	9	2	28	277	0
0.698	1	4	70	9	3	28	277	0
0.698	1	9	70	9	4	28	277	0
0.698	1	7	70	9	9	28	277	0
0.698	1	2	70	9	10	28	277	0
0.698	1	10	70	9	11	28	277	0
0.698	1	1	70	9	12	28	277	0
0.699	1	5	70	10	15	28	277	0
0.699	1	8	70	10	16	28	277	0
0.699	1	6	70	10	1	28	277	0
0.699	1	3	70	10	2	28	277	0
0.699	1	4	70	10	3	28	277	0
0.699	1	9	70	10	4	28	277	0
0.699	1	7	70	10	9	28	277	0
0.699	1	2	70	10	10	28	277	0
0.7	1	10	71	1	11	28	277	0
0.7	1	1	71	1	12	28	277	0
0.7	1	5	71	1	15	28	277	0
0.7	1	8	71	1	16	28	277	0
0.7	1	6	71	1	1	28	277	0
0.7	1	3	71	1	2	28	277	0
0.7	1	4	71	1	3	28	277	0
0.7	1	9	71	1	4	28	277	0
0.701	1	7	71	2	9	28	277	0
0.701	1	2	71	2	10	28	277	0
0.701	1	10	71	2	11	28	277	0
0.701	1	1	71	2	12	28	277	0
0.701	1	5	71	2	15	28	277	0
0.701	1	8	71	2	16	28	277	0
0.701	1	6	71	2	1	28	277	0
0.701	1	3	71	2	2	28	277	0
0.702	1	4	71	3	3	28	277	0
0.702	1	9	71	3	4	28	277	0
0.702	1	7	71	3	9	28	277	0
0.702	1	2	71	3	10	28	277	0
0.702	1	10	71	3	11	28	277	0
0.702	1	1	71	3	12	28	277	0
0.702	1	5	71	3	15	28	277	0
0.702	1	8	71	3	16	28	277	0
0.703	1	6	71	4	1	28	277	0
0.703	1	3	71	4	2	28	277	0
0.703	1	4	71	4	3	28	277	0
0.703	1	9	71	4	4	28	277	0
0.703	1	7	71	4	9	28	277	0
0.703	1	2	71	4	10	28	277	0
0.703	1	10	71	4	11	28	277	0
0.703	1	1	71	4	12	28	277	0
0.704	1	5	71	5	15	28	277	0
0.704	1	8	71	5	16	28	277	0
0.704	1	6	71	5	1	28	277	0
0.704	1	3	71	5	2	28	277	0
0.704	1	4	71	5	3	28	277	0
0.704	1	9	71	5	4	28	277	0
0.704	1	7	71	5	9	28	277	0
0.704	1	2	71	5	10	28	277	0
0.705	1	10	71	6	11	28	277	0
0.705	1	1	71	6	12	28	277	0
0.705	1	5	71	6	15	28	277	0
0.705	1	8	71	6	16	28	277	0
0.705	1	6	71	6	1	28	277	0
0.705	1	3	71	6	2	28	277	0
0.705	1	4	71	6	3	28	277	0
0.705	1	9	71	6	4	28	277	0
0.706	1	7	71	7	9	28	277	0
0.706	1	2	71	7	10	28	277	0
0.706	1	10	71	7	11	28	277	0
0.706	1	1	71	7	12	28	277	0
0.706	1	5	71	7	15	28	277	0
0.706	1	8	71	7	16	28	277	0
0.706	1	6	71	7	1	28	277	0
0.706	1	3	71	7	2	28	277	0
0.707	1	4	71	8	3	28	277	0
0.707	1	9	71	8	4	28	277	0
0.707	1	7	71	8	9	28	277	0
0.707	1	2	71	8	10	28	277	0
0.707	1	10	71	8	11	28	277	0
0.707	1	1	71	8	12	28	277	0
0.707	1	5	71	8	15	28	277	0
0.707	1	8	71	8	16	28	277	0
0.708	1	6	71	9	1	28	277	0
0.708	1	3	71	9	2	28	277	0
0.708	1	4	71	9	3	28	277	0
0.708	1	9	71	9	4	28	277	0
0.708	1	7	71	9	9	28	277	0
0.708	1	2	71	9	10	28	277	0
0.708	1	10	71	9	11	28	277	0
0.708	1	1	71	9	12	28	277	0
0.709	1	5	71	10	15	28	277	0
0.709	1	8	71	10	16	28	277	0
0.709	1	6	71	10	1	28	277	0
0.709	1	3	71	10	2	28	277	0
0.709	1	4	71	10	3	28	277	0
0.709	1	9	71	10	4	28	277	0
0.709	1	7	71	10	9	28	277	0
0.709	1	2	71	10	10	28	277	0
0.71	1	10	72	1	11	28	277	0
0.71	1	1	72	1	12	28	277	0
0.71	1	5	72	1	15	28	277	0
0.71	1	8	72	1	16	28	277	0
0.71	1	6	72	1	1	28	277	0
0.71	1	3	72	1	2	28	277	0
0.71	1	4	72	1	3	28	277	0
0.71	1	9	72	1	4	28	277	0
0.711	1	7	72	2	9	28	277	0
0.711	1	2	72	2	10	28	277	0
0.711	1	10	72	2	11	28	277	0
0.711	1	1	72	2	12	28	277	0
0.711	1	5	72	2	15	28	277	0
0.711	1	8	72	2	16	28	277	0
0.711	1	6	72	2	1	28	277	0
0.711	1	3	72	2	2	28	277	0
0.712	1	4	72	3	3	28	277	0
0.712	1	9	72	3	4	28	277	0
0.712	1	7	72	3	9	28	277	0
0.712	1	2	72	3	10	28	277	0
0.712	1	10	72	3	11	28	277	0
0.712	1	1	72	3	12	28	277	0
0.712	1	5	72	3	15	28	277	0
0.712	1	8	72	3	16	28	277	0
0.713	1	6	72	4	1	28	277	0
0.713	1	3	72	4	2	28	277	0
0.713	1	4	72	4	3	28	277	0
0.713	1	9	72	4	4	28	277	0
0.713	1	7	72	4	9	28	277	0
0.713	1	2	72	4	10	28	277	0
0.713	1	10	72	4	11	28	277	0
0.713	1	1	72	4	12	28	277	0
0.714	1	5	72	5	15	28	277	0
0.714	1	8	72	5	16	28	277	0
0.714	1	6	72	5	1	28	277	0
0.714	1	3	72	5	2	28	277	0
0.714	1	4	72	5	3	28	277	0
0.714	1	9	72	5	4	28	277	0
0.714	1	7	72	5	9	28	277	0
0.714	1	2	72	5	10	28	277	0
0.715	1	10	72	6	11	28	277	0
0.715	1	1	72	6	12	28	277	0
0.715	1	5	72	6	15	28	277	0
0.715	1	8	72	6	16	28	277	0
0.715	1	6	72	6	1	28	277	0
0.715	1	3	72	6	2	28	277	0
0.715	1	4	72	6	3	28	277	0
0.715	1	9	72	6	4	28	277	0
0.716	1	7	72	7	9	28	277	0
0.716	1	2	72	7	10	28	277	0
0.716	1	10	72	7	11	28	277	0
0.716	1	1	72	7	12	28	277	0
0.716	1	5	72	7	15	28	277	0
0.716	1	8	72	7	16	28	277	0
0.716	1	6	72	7	1	28	277	0
0.716	1	3	72	7	2	28	277	0
0.717	1	4	72	8	3	28	277	0
0.717	1	9	72	8	4	28	277	0
0.717	1	7	72	8	9	28	277	0
0.717	1	2	72	8	10	28	277	0
0.717	1	10	72	8	11	28	277	0
0.717	1	1	72	8	12	28	277	0
0.717	1	5	72	8	15	28	277	0
0.717	1	8	72	8	16	28	277	0
0.718	1	6	72	9	1	28	277	0
0.718	1	3	72	9	2	28	277	0
0.718	1	4	72	9	3	28	277	0
0.718	1	9	72	9	4	28	277	0
0.718	1	7	72	9	9	28	277	0
0.718	1	2	72	9	10	28	277	0
0.718	1	10	72	9	11	28	277	0
0.718	1	1	72	9	12	28	277	0
0.719	1	5	72	10	15	28	277	0
0.719	1	8	72	10	16	28	277	0
0.719	1	6	72	10	1	28	277	0
0.719	1	3	72	10	2	28	277	0
0.719	1	4	72	10	3	28	277	0
0.719	1	9	72	10	4	28	277	0
0.719	1	7	72	10	9	28	277	0
0.719	1	2	72	10	10	28	277	0
0.72	1	10	73	1	11	28	277	0
0.72	1	1	73	1	12	28	277	0
0.72	1	5	73	1	15	28	277	0
0.72	1	8	73	1	16	28	277	0
0.72	1	6	73	1	1	28	277	0
0.72	1	3	73	1	2	28	277	0
0.72	1	4	73	1	3	28	277	0
0.72	1	9	73	1	4	28	277	0
0.721	1	7	73	2	9	28	277	0
0.721	1	2	73	2	10	28	277	0
0.721	1	10	73	2	11	28	277	0
0.721	1	1	73	2	12	28	277	0
0.721	1	5	73	2	15	28	277	0
0.721	1	8	73	2	16	28	277	0
0.721	1	6	73	2	1	28	277	0
0.721	1	3	73	2	2	28	277	0
0.722	1	4	73	3	3	28	277	0
0.722	1	9	73	3	4	28	277	0
0.722	1	7	73	3	9	28	277	0
0.722	1	2	73	3	10	28	277	0
0.722	1	10	73	3	11	28	277	0
0.722	1	1	73	3	12	28	277	0
0.722	1	5	73	3	15	28	277	0
0.722	1	8	73	3	16	28	277	0
0.723	1	6	73	4	1	28	277	0
0.723	1	3	73	4	2	28	277	0
0.723	1	4	73	4	3	28	277	0
0.723	1	9	73	4	4	28	277	0
0.723	1	7	73	4	9	28	277	0
0.723	1	2	73	4	10	28	277	0
0.723	1	10	73	4	11	28	277	0
0.723	1	1	73	4	12	28	277	0
0.724	1	5	73	5	15	28	277	0
0.724	1	8	73	5	16	28	277	0
0.724	1	6	73	5	1	28	277	0
0.724	1	3	73	5	2	28	277	0
0.724	1	4	73	5	3	28	277	0
0.724	1	9	73	5	4	28	277	0
0.724	1	7	73	5	9	28	277	0
0.724	1	2	73	5	10	28	277	0
0.725	1	10	73	6	11	28	277	0
0.725	1	1	73	6	12	28	277	0
0.725	1	5	73	6	15	28	277	0
0.725	1	8	73	6	16	28	277	0
0.725	1	6	73	6	1	28	277	0
0.725	1	3	73	6	2	28	277	0
0.725	1	4	73	6	3	28	277	0
0.725	1	9	73	6	4	28	277	0
0.726	1	7	73	7	9	28	277	0
0.726	1	2	73	7	10	28	277	0
0.726	1	10	73	7	11	28	277	0
0.726	1	1	73	7	12	28	277	0
0.726	1	5	73	7	15	28	277	0
0.726	1	8	73	7	16	28	277	0
0.726	1	6	73	7	1	28	277	0
0.726	1	3	73	7	2	28	277	0
0.727	1	4	73	8	3	28	277	0
0.727	1	9	73	8	4	28	277	0
0.727	1	7	73	8	9	28	277	0
0.727	1	2	73	8	10	28	277	0
0.727	1	10	73	8	11	28	277	0
0.727	1	1	73	8	12	28	277	0
0.727	1	5	73	8	15	28	277	0
0.727	1	8	73	8	16	28	277	0
0.728	1	6	73	9	1	28	277	0
0.728	1	3	73	9	2	28	277	0
0.728	1	4	73	9	3	28	277	0
0.728	1	9	73	9	4	28	277	0
0.728	1	7	73	9	9	28	277	0
0.728	1	2	73	9	10	28	277	0
0.728	1	10	73	9	11	28	277	0
0.728	1	1	73	9	12	28	277	0
0.729	1	5	73	10	15	28	277	0
0.729	1	8	73	10	16	28	277	0
0.729	1	6	73	10	1	28	277	0
0.729	1	3	73	10	2	28	277	0
0.729	1	4	73	10	3	28	277	0
0.729	1	9	73	10	4	28	277	0
0.729	1	7	73	10	9	28	277	0
0.729	1	2	73	10	10	28	277	0
0.73	1	10	74	1	11	28	277	0
0.73	1	1	74	1	12	28	277	0
0.73	1	5	74	1	15	28	277	0
0.73	1	8	74	1	16	28	277	0
0.73	1	6	74	1	1	28	277	0
0.73	1	3	74	1	2	28	277	0
0.73	1	4	74	1	3	28	277	0
0.73	1	9	74	1	4	28	277	0
0.731	1	7	74	2	9	28	277	0
0.731	1	2	74	2	10	28	277	0
0.731	1	10	74	2	11	28	277	0
0.731	1	1	74	2	12	28	277	0
0.731	1	5	74	2	15	28	277	0
